date,series_type,plant_group,site_code,site,island_code,flow_type,flow_m3s,volume_mm3_day,quality_code,source_file
2012-04-15,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,13.148148148148147,1.136,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-16,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,87.17592592592592,7.532,200,SI_HWE_Spill_LakeHawea.csv
2012-04-16,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.444444444444443,1.248,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-16,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.00925925925926,1.124,200,SI_OHA_Spill_LakeOhau.csv
2012-04-16,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-16,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,147.01388888888889,12.702,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-16,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-16,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-16,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,117.33796296296296,10.138,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-16,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,5.497685185185184,0.475,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-17,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,87.02546296296296,7.519,200,SI_HWE_Spill_LakeHawea.csv
2012-04-17,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.409722222222223,1.245,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-17,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.020833333333332,1.125,200,SI_OHA_Spill_LakeOhau.csv
2012-04-17,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-17,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,128.06712962962962,11.065,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-17,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-17,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-17,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,89.53703703703702,7.736,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-17,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-18,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,86.8287037037037,7.502,200,SI_HWE_Spill_LakeHawea.csv
2012-04-18,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.409722222222223,1.245,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-18,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.020833333333332,1.125,200,SI_OHA_Spill_LakeOhau.csv
2012-04-18,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-18,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,128.36805555555554,11.091,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-18,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-18,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-18,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,133.1712962962963,11.506,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-18,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-19,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,76.19212962962963,6.583,200,SI_HWE_Spill_LakeHawea.csv
2012-04-19,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.594907407407405,1.261,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-19,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.020833333333332,1.125,200,SI_OHA_Spill_LakeOhau.csv
2012-04-19,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-19,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,128.7962962962963,11.128,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-19,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-19,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-19,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,141.07638888888889,12.189,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-19,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-20,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,68.40277777777777,5.91,200,SI_HWE_Spill_LakeHawea.csv
2012-04-20,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.409722222222223,1.245,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-20,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.043981481481481,1.127,200,SI_OHA_Spill_LakeOhau.csv
2012-04-20,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-20,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,128.19444444444446,11.076,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-20,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-20,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-20,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,214.94212962962965,18.571,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-20,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-21,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,153.98148148148147,13.304,200,SI_HWE_Spill_LakeHawea.csv
2012-04-21,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.409722222222223,1.245,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-21,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.043981481481481,1.127,200,SI_OHA_Spill_LakeOhau.csv
2012-04-21,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-21,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,128.4722222222222,11.1,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-21,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-21,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-21,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,206.75925925925927,17.864,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-21,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-22,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,160.92592592592592,13.904,200,SI_HWE_Spill_LakeHawea.csv
2012-04-22,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,36.36574074074074,3.142,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-22,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.032407407407405,1.126,200,SI_OHA_Spill_LakeOhau.csv
2012-04-22,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-22,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,128.71527777777777,11.121,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-22,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-22,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-22,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,174.47916666666666,15.075,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-22,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-23,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,122.3611111111111,10.572,200,SI_HWE_Spill_LakeHawea.csv
2012-04-23,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.710648148148147,1.271,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-23,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.043981481481481,1.127,200,SI_OHA_Spill_LakeOhau.csv
2012-04-23,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.046296296296296294,0.004,200,SI_PKI_Spill_LakePukaki.csv
2012-04-23,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,128.7962962962963,11.128,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-23,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-23,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-23,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,206.00694444444443,17.799,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-23,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-24,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,76.49305555555556,6.609,200,SI_HWE_Spill_LakeHawea.csv
2012-04-24,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.43287037037037,1.247,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-24,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.055555555555554,1.128,200,SI_OHA_Spill_LakeOhau.csv
2012-04-24,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-24,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,128.69212962962962,11.119,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-24,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-24,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-24,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,154.4097222222222,13.341,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-24,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-25,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,76.23842592592592,6.587,200,SI_HWE_Spill_LakeHawea.csv
2012-04-25,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.444444444444443,1.248,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-25,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.055555555555554,1.128,200,SI_OHA_Spill_LakeOhau.csv
2012-04-25,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-25,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,126.74768518518519,10.951,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-25,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-25,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-25,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,79.91898148148148,6.905,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-25,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-26,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,76.07638888888889,6.573,200,SI_HWE_Spill_LakeHawea.csv
2012-04-26,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.444444444444443,1.248,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-26,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.055555555555554,1.128,200,SI_OHA_Spill_LakeOhau.csv
2012-04-26,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-26,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,123.43749999999999,10.665,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-26,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-26,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-26,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,98.98148148148147,8.552,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-26,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-27,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,76.03009259259258,6.569,200,SI_HWE_Spill_LakeHawea.csv
2012-04-27,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.456018518518519,1.249,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-27,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.090277777777777,1.131,200,SI_OHA_Spill_LakeOhau.csv
2012-04-27,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-27,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,123.92361111111111,10.707,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-27,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-27,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-27,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,109.49074074074075,9.46,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-27,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-28,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,52.488425925925924,4.535,200,SI_HWE_Spill_LakeHawea.csv
2012-04-28,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.479166666666664,1.251,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-28,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.113425925925926,1.133,200,SI_OHA_Spill_LakeOhau.csv
2012-04-28,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-28,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,124.03935185185185,10.717,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-28,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-28,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-28,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,89.05092592592592,7.694,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-28,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-29,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,118.73842592592592,10.259,200,SI_HWE_Spill_LakeHawea.csv
2012-04-29,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.803240740740739,1.279,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-29,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.078703703703702,1.13,200,SI_OHA_Spill_LakeOhau.csv
2012-04-29,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-29,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,124.1550925925926,10.727,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-29,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-29,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-29,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,104.03935185185186,8.989,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-29,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-30,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,93.12499999999999,8.046,200,SI_HWE_Spill_LakeHawea.csv
2012-04-30,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.62962962962963,1.264,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-30,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,12.974537037037036,1.121,200,SI_OHA_Spill_LakeOhau.csv
2012-04-30,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-30,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,123.22916666666666,10.647,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-30,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-30,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-30,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,95.42824074074073,8.245,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-30,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-05-01,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,69.15509259259258,5.975,200,SI_HWE_Spill_LakeHawea.csv
2012-05-01,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,13.078703703703702,1.13,200,SI_MAN_Spill_LakeManapouri.csv
2012-05-01,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,11.342592592592592,0.98,200,SI_OHA_Spill_LakeOhau.csv
2012-05-01,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-05-01,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,123.10185185185183,10.636,200,SI_TAU_Spill_LakeTeAnau.csv
2012-05-01,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-05-01,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.26620370370370366,0.023,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-05-01,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,136.89814814814812,11.828,200,NI_TPO_Spill_LakeTaupo.csv
2012-05-01,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-05-02,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,87.41898148148148,7.553,200,SI_HWE_Spill_LakeHawea.csv
2012-05-02,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,12.210648148148147,1.055,200,SI_MAN_Spill_LakeManapouri.csv
2012-05-02,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,11.203703703703702,0.968,200,SI_OHA_Spill_LakeOhau.csv
2012-05-02,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-05-02,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,123.2523148148148,10.649,200,SI_TAU_Spill_LakeTeAnau.csv
2012-05-02,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-05-02,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-05-02,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,176.96759259259258,15.29,200,NI_TPO_Spill_LakeTaupo.csv
2012-05-02,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-05-03,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,150.7523148148148,13.025,200,SI_HWE_Spill_LakeHawea.csv
2012-05-03,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,12.291666666666666,1.062,200,SI_MAN_Spill_LakeManapouri.csv
2012-05-03,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,11.203703703703702,0.968,200,SI_OHA_Spill_LakeOhau.csv
2012-05-03,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-05-03,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,123.11342592592592,10.637,200,SI_TAU_Spill_LakeTeAnau.csv
2012-05-03,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
