scenario_incremental_solar_gwh,date,dispatchable_requirement_mwh,incremental_solar_mwh,incremental_solar_used_mwh,modeled_waitaki_hydro_mwh,modeled_thermal_backstop_mwh,observed_waitaki_hydro_mwh,observed_thermal_mwh,common_route_unused_capacity_mm3,TKA_natural_inflow_mm3,TKA_release_mm3,TKA_route_generation_mwh,TKA_forced_spill_mm3,TKA_storage_mm3,TKA_observed_storage_mm3,TKA_q25_target_mm3,TKA_median_target_mm3,PKI_natural_inflow_mm3,PKI_release_mm3,PKI_route_generation_mwh,PKI_forced_spill_mm3,PKI_storage_mm3,PKI_observed_storage_mm3,PKI_q25_target_mm3,PKI_median_target_mm3,OHA_natural_inflow_mm3,OHA_release_mm3,OHA_route_generation_mwh,OHA_forced_spill_mm3,OHA_storage_mm3,OHA_observed_storage_mm3,OHA_q25_target_mm3,OHA_median_target_mm3
500.0,2024-02-03,23127.52,1714.15607,1714.15607,15837.640398,5575.723532,16338.446,6789.074,28.037483,7.533821,10.045037,11553.741057,0.0,421.615741,296.973,400.772,481.815,12.658378,0.0,0.0,0.0,1842.936344,1964.769,1854.809,2133.299,5.7888,5.8778,4283.899341,0.0,21.313,20.862,21.313,23.14
500.0,2024-02-04,24767.996,1714.15607,1714.15607,16086.899232,6966.940698,17878.876,6889.12,27.695483,6.482333,10.045037,11553.741057,0.0,418.053037,299.452,396.993,486.607,14.727744,0.0,0.0,0.0,1857.664088,1968.765,1866.01,2144.081,5.7888,6.2198,4533.158175,0.0,20.882,20.882,20.882,24.074
500.0,2024-02-05,29262.222,1714.15607,1714.15607,14828.506534,12719.559397,21936.206,7326.016,29.422083,5.751389,10.045037,11553.741057,0.0,413.759389,299.968,392.532,486.775,9.554198,0.0,0.0,0.0,1867.218286,1970.833,1888.714,2158.956,5.0112,4.4932,3274.765476,0.0,21.4,21.014,21.4,24.161
500.0,2024-02-06,26487.91,1714.15607,1714.15607,15102.108189,9671.645741,19464.202,7023.708,29.046683,5.6808,10.045037,11553.741057,0.0,409.395152,297.7,386.938,488.173,9.741946,0.0,0.0,0.0,1876.960232,1966.046,1898.444,2162.397,4.6656,4.8686,3548.367132,0.0,21.197,20.548,21.197,24.379
500.0,2024-02-07,37760.973,1714.15607,1714.15607,14684.636084,21362.180846,26719.213,11041.76,29.619483,5.361811,10.045037,11553.741057,0.0,404.711926,294.126,385.371,490.299,11.339914,0.0,0.0,0.0,1888.300146,1962.123,1900.205,2161.885,4.0608,4.2958,3130.895027,0.0,20.962,20.962,20.962,22.476
500.0,2024-02-08,40772.477,1714.15607,1714.15607,15668.097746,23390.223184,29467.873,11304.604,28.270107,5.559408,10.045037,11553.741057,0.0,400.226297,289.993,381.906,489.384,12.12503,1.621176,1181.556841,0.0,1898.804,1954.878,1898.804,2170.718,4.32,4.024,2932.799848,0.0,21.258,22.001,21.258,22.664
500.0,2024-02-09,39679.321,1714.15607,1714.15607,24269.96355,13695.20138,29231.232,10448.089,16.467765,5.80271,10.045037,11553.741057,0.0,395.983971,286.208,378.498,487.145,12.064118,12.228118,8912.182849,0.0,1898.64,1951.305,1898.64,2195.988,4.8384,5.2194,3804.039644,0.0,20.877,21.929,20.877,22.805
500.0,2024-02-10,30025.479,1714.15607,1714.15607,18760.445404,9550.877526,20852.84,9172.639,24.027197,5.046624,10.045037,11553.741057,0.0,390.985558,282.227,381.198,484.623,11.577686,6.272686,4571.703211,0.0,1903.945,1946.403,1903.945,2184.627,3.9744,3.6154,2635.001136,0.0,21.236,21.93,21.236,23.032
500.0,2024-02-11,27278.498,1714.15607,1714.15607,25069.891414,494.450516,18577.156,8701.342,15.37021,5.252083,10.045037,11553.741057,0.0,386.192605,281.922,383.993,481.097,10.294474,13.951474,10168.210649,0.0,1900.288,1942.596,1900.288,2174.928,4.2336,4.5936,3347.939707,0.0,20.876,21.649,20.876,22.687
500.0,2024-02-12,41185.846,1714.15607,1714.15607,16038.231329,23433.458601,27792.556,13393.29,25.094427,3.752957,5.430561,6246.199197,0.0,384.515,279.003,384.515,480.346,9.351331,9.791331,7136.186545,0.0,1899.848,1931.565,1899.848,2158.164,3.888,3.644,2655.845588,0.0,21.12,21.783,21.12,22.598
500.0,2024-02-13,40832.091,1714.15607,1714.15607,7062.338355,32055.596575,28397.821,12434.27,36.418998,4.792522,3.716522,4274.720845,0.0,385.591,273.937,385.591,476.718,7.418995,0.0,0.0,0.0,1907.266995,1917.2,1908.335,2154.391,3.6288,3.8248,2787.61751,0.0,20.924,21.882,20.924,22.897
500.0,2024-02-14,39898.738,1714.15607,1714.15607,15554.676254,22629.905676,26297.573,13601.165,25.099755,4.72919,4.29219,4936.851645,0.0,386.028,268.532,386.028,477.73,8.882179,10.085174,7350.347402,0.0,1906.064,1906.064,1906.064,2160.283,4.1472,4.4832,3267.477206,0.0,20.588,22.057,20.588,22.964
500.0,2024-02-15,39052.102,1714.15607,1714.15607,22756.665049,14581.280881,25364.651,13687.451,17.835064,3.792614,8.818614,10143.117371,0.0,381.002,263.478,381.002,481.77,6.503242,13.231242,9643.286122,0.0,1899.336,1899.336,1899.336,2179.359,4.4064,4.0754,2970.261556,0.0,20.919,21.094,20.919,23.112
500.0,2024-02-16,43782.486,1714.15607,1714.15607,29719.049694,12349.280236,26872.172,16910.314,8.99125,8.501674,10.045037,11553.741057,0.0,379.458637,258.795,376.447,481.324,13.471834,16.449834,11989.082873,0.0,1896.358,1896.079,1896.358,2169.399,8.4672,8.4742,6176.225763,0.0,20.912,23.352,20.912,23.055
500.0,2024-02-17,33337.292,1714.15607,1714.15607,25604.627702,6018.508228,19798.821,13538.471,14.636515,9.026294,10.045037,11553.741057,0.0,378.439894,259.236,373.546,482.509,17.959968,13.889968,10123.383708,0.0,1900.428,1900.428,1900.428,2159.598,5.3568,5.3888,3927.502938,0.0,20.88,23.056,20.88,23.056
500.0,2024-02-18,27702.395,1714.15607,1714.15607,17202.987584,8785.251346,16319.434,11382.961,26.164134,6.894374,10.045037,11553.741057,0.0,375.289232,258.531,371.901,482.368,18.357149,3.677149,2680.005328,0.0,1915.108,1915.108,1915.108,2150.383,4.752,4.074,2969.241198,0.0,21.558,22.397,21.558,23.895
500.0,2024-02-19,36868.353,1714.15607,1714.15607,14777.030357,20377.166573,22950.0,13918.353,29.492712,5.322931,10.045037,11553.741057,0.0,370.567126,256.478,367.297,479.282,13.161571,0.403571,294.133587,0.0,1927.866,1927.866,1927.866,2133.997,3.456,4.019,2929.155713,0.0,20.995,21.898,20.995,23.246
500.0,2024-02-20,44902.092,1714.15607,1714.15607,13667.928405,29520.007525,29408.366,15493.726,30.330074,5.63112,8.861246,10192.152442,0.0,367.337,252.572,367.337,476.584,14.578531,0.0,0.0,0.0,1942.444531,1924.852,1966.137,2136.832,4.752,4.769,3475.775963,0.0,20.978,22.631,20.978,22.863
500.0,2024-02-21,48161.634,1714.15607,1714.15607,13119.670171,33327.807759,27351.682,20809.952,30.923058,4.125773,8.585773,9875.30436,0.0,362.877,249.909,362.877,481.95,12.591158,0.35269,257.049703,0.0,1954.683,1917.381,1954.683,2142.714,3.6288,4.0988,2987.316108,0.0,20.508,22.81,20.508,22.969
500.0,2024-02-22,50206.849,1714.15607,1714.15607,26574.789744,21917.903186,28722.075,21484.774,13.037552,5.05777,9.58177,11020.893903,0.0,358.353,247.39,358.353,487.708,9.824198,17.246198,12569.495041,0.0,1947.261,1900.915,1947.261,2145.889,3.6288,4.0948,2984.4008,0.0,20.042,22.151,20.042,22.151
500.0,2024-02-23,44192.472,1714.15607,1714.15607,19645.571147,22832.744783,25504.107,18688.365,22.09565,4.400698,8.804698,10127.110351,0.0,353.949,243.806,353.949,493.06,9.331373,9.795373,7139.132172,0.0,1946.797,1883.987,1946.797,2147.35,3.8016,3.2646,2379.328624,0.0,20.579,22.1,20.579,22.771
500.0,2024-02-24,35535.291,1714.15607,1714.15607,21337.36236,12483.772571,20867.145,14668.146,18.437731,4.433702,6.492702,7467.867344,0.0,351.89,242.507,351.89,497.481,11.167286,14.343286,10453.774397,0.0,1943.621,1870.009,1943.621,2148.314,5.5296,4.6866,3415.720618,0.0,21.422,22.571,21.422,23.228
500.0,2024-02-25,37380.686,1714.15607,1714.15607,32376.660191,3289.869739,21453.267,15927.419,3.059101,8.984477,6.091477,7006.380066,0.0,354.783,245.08,354.783,498.482,13.514342,26.204342,19098.432258,0.0,1930.931,1858.792,1930.931,2134.451,8.2944,8.6054,6271.847866,0.0,21.111,26.065,21.111,23.15
500.0,2024-02-26,45658.176,1714.15607,1714.15607,5560.741199,38383.278731,26026.228,19631.948,37.165475,7.12705,1.44405,1660.937186,0.0,360.466,247.694,360.466,495.313,18.305395,1.397395,1018.459351,0.0,1947.839,1861.866,1947.839,2125.856,4.4064,3.9534,2881.344662,0.0,21.564,24.242,21.564,22.707
500.0,2024-02-27,42939.629,1714.15607,1714.15607,13070.069751,28155.403179,26303.337,16636.292,26.027299,5.774371,0.0,0.0,0.0,366.240371,244.289,366.903,492.263,17.513021,13.712021,9993.690984,0.0,1951.64,1862.5,1951.64,2117.73,4.32,4.221,3076.378767,0.0,21.663,26.159,21.663,23.158
500.0,2024-02-28,45113.361,1714.15607,1714.15607,16276.642675,27122.562256,25290.399,19822.962,21.627664,5.034874,0.0,0.0,0.0,371.275245,240.749,373.091,489.132,12.790656,18.916656,13786.969643,0.0,1945.514,1858.293,1945.514,2112.366,3.456,3.416,2489.673032,0.0,21.703,28.484,21.703,23.858
500.0,2024-02-29,45003.553,1714.15607,1714.15607,36272.115166,7017.281764,24602.308,20401.245,0.0,4.677437,10.045037,11553.741057,0.0,365.907645,237.658,290.7215,432.957,11.99759,33.915283,24718.374109,0.0,1923.596307,1853.886,1796.65125,2152.2605,3.888,0.0,0.0,0.0,25.591,29.912,22.05775,23.599
500.0,2024-03-01,42497.578,1617.938092,1617.938092,5438.069778,35441.57013,21442.062,21055.516,36.49892,4.049914,0.0,0.0,0.0,369.957558,234.807,373.525,480.534,9.778838,0.0,0.0,0.0,1933.375146,1844.9,1936.724,2108.615,3.1104,7.4614,5438.069778,0.0,21.24,30.843,21.24,22.303
500.0,2024-03-02,30784.283,1617.938092,1617.938092,20489.326845,8677.018063,14284.344,16499.939,17.67489,5.088096,3.160654,3635.365727,0.0,371.885,232.612,371.885,482.551,11.39063,18.877776,13758.632849,0.0,1925.888,1844.348,1925.888,2102.106,4.32,4.247,3095.328269,0.0,21.313,31.473,21.313,22.922
500.0,2024-03-03,29269.786,1617.938092,1617.938092,20418.695955,7233.151952,13775.125,15494.661,15.944486,3.945024,0.0,0.0,0.0,375.830024,228.857,376.468,476.253,12.985834,25.089834,18286.148153,0.0,1913.784,1852.611,1913.784,2080.61,3.024,2.926,2132.547802,0.0,21.411,31.217,21.411,22.582
500.0,2024-03-04,34129.634,1617.938092,1617.938092,15904.920452,16606.775456,17303.75,16825.884,27.668842,5.540054,9.567078,11003.996173,0.0,371.803,227.428,371.803,483.766,11.646979,0.0,0.0,0.0,1925.430979,1860.123,1927.308,2060.752,6.1344,6.7244,4900.924279,0.0,20.821,31.703,20.821,23.099
500.0,2024-03-05,31949.42,1617.938092,1617.938092,3183.953632,27147.528275,19635.717,12313.703,39.59172,6.303312,0.0,0.0,0.0,378.106312,226.397,380.847,480.404,11.245133,0.0,0.0,0.0,1936.676112,1858.793,1936.812,2071.771,4.2336,4.3686,3183.953632,0.0,20.686,32.65,20.686,22.507
500.0,2024-03-06,41884.246,1617.938092,1617.938092,23465.750302,16800.557606,22461.918,19422.328,12.620195,5.579107,1.481419,1703.919475,0.0,382.204,226.188,382.204,476.09,10.601194,25.720306,18745.65317,0.0,1921.557,1854.968,1921.557,2079.953,3.5424,4.1384,3016.177657,0.0,20.09,30.305,20.09,22.313
500.0,2024-03-07,38267.048,1617.938092,1617.938092,14773.115999,21875.993908,20049.357,18217.691,25.406282,3.92256,2.96756,3413.269707,0.0,383.159,224.897,383.159,470.301,8.469878,12.415878,9049.027407,0.0,1917.611,1850.585,1917.611,2076.582,3.8016,3.1706,2310.818886,0.0,20.721,29.199,20.721,22.897
500.0,2024-03-08,38489.612,1617.938092,1617.938092,13036.614034,23835.059873,20975.367,17514.245,27.70571,3.778704,2.823704,3247.807399,0.0,384.114,223.743,384.114,464.876,8.242906,10.509906,7659.902969,0.0,1915.344,1840.322,1915.344,2075.813,3.456,2.921,2128.903667,0.0,21.256,28.107,21.256,23.085
500.0,2024-03-09,30254.101,1617.938092,1617.938092,13430.486867,15205.67604,16183.332,14070.769,26.705718,3.919795,2.028795,2333.508066,0.0,386.005,219.165,386.005,458.937,6.732806,13.007806,9480.440515,0.0,1909.069,1842.076,1909.069,2074.646,2.592,2.218,1616.538286,0.0,21.63,26.322,21.63,23.008
500.0,2024-03-10,32349.074,1617.938092,1617.938092,13653.927955,17077.207953,16373.378,15975.696,25.420189,3.853526,0.335526,385.920452,0.0,389.523,212.992,389.523,453.282,7.441805,14.464805,10542.340288,0.0,1902.046,1847.475,1902.046,2066.229,4.0608,3.7398,2725.667215,0.0,21.951,25.413,21.951,23.37
500.0,2024-03-11,37331.243,1617.938092,1617.938092,20420.527361,15292.777546,19440.532,17890.711,20.392454,3.569875,7.697875,8854.049868,0.0,385.395,208.157,385.395,457.303,5.98199,13.97199,10183.163847,0.0,1894.056,1847.388,1894.056,2057.305,1.728,1.898,1383.313646,0.0,21.781,24.569,21.781,23.724
500.0,2024-03-12,43972.839,1617.938092,1617.938092,24898.723695,17456.177212,21703.863,22268.976,14.799645,3.291926,8.651926,9951.393834,0.0,380.035,203.854,380.035,454.983,7.492349,17.263349,12581.994716,0.0,1884.285,1835.681,1884.285,2074.022,3.1104,3.2454,2365.335146,0.0,21.646,24.991,21.646,23.557
500.0,2024-03-13,39835.966,1617.938092,1617.938092,17164.149034,21053.878873,19716.32,20119.646,25.112645,3.800131,8.134131,9355.828901,0.0,375.701,199.812,375.701,452.357,5.882544,8.171544,5955.641899,0.0,1881.996,1825.933,1881.996,2096.17,3.024,2.542,1852.678234,0.0,22.128,25.33,22.128,23.427
500.0,2024-03-14,42268.529,1617.938092,1617.938092,13083.407181,27567.183726,19605.502,22663.027,31.320083,3.759437,9.186437,10566.184489,0.0,370.274,196.265,370.274,450.234,8.056541,0.0,0.0,0.0,1890.052541,1818.504,1897.19,2107.449,3.1968,3.4538,2517.222693,0.0,21.871,25.406,21.871,23.768
500.0,2024-03-15,37756.176,1617.938092,1617.938092,18319.728384,17818.509523,17814.073,19942.103,22.119534,3.448483,5.699483,6555.51138,0.0,368.023,193.606,368.023,446.564,8.224762,12.872302,9381.681541,0.0,1885.405,1814.87,1885.405,2117.842,3.024,3.269,2382.535463,0.0,21.626,24.677,21.626,23.488
500.0,2024-03-16,34862.528,1617.938092,1617.938092,25830.657708,7413.9322,15464.92,19397.608,12.532819,3.352752,6.942752,7985.511694,0.0,364.433,192.902,364.433,442.491,7.297949,20.981949,15292.210798,0.0,1871.721,1811.086,1871.721,2111.114,3.1968,3.5028,2552.935216,0.0,21.32,25.185,21.32,23.517
500.0,2024-03-17,32072.605,1617.938092,1617.938092,22871.042773,7583.624134,15263.853,16808.752,15.131803,2.403302,4.414302,5077.304135,0.0,362.422,191.087,362.422,444.614,6.298214,21.720214,15830.278701,0.0,1856.299,1809.804,1856.299,2096.998,2.592,2.694,1963.459938,0.0,21.218,23.629,21.218,23.609
500.0,2024-03-18,40141.94,1617.938092,1617.938092,25343.378172,13180.623736,19324.823,20817.117,13.225018,3.193603,6.983603,8032.498499,0.0,358.632,190.015,358.632,456.939,4.814899,20.525899,14959.829536,0.0,1840.588,1799.785,1840.588,2092.87,2.3328,3.2258,2351.050137,0.0,20.325,22.333,20.325,22.652
500.0,2024-03-19,43740.724,1617.938092,1617.938092,23352.723953,18770.061954,21598.029,22142.695,15.465822,3.292186,6.135186,7056.653666,0.0,355.789,187.231,355.789,454.688,4.521312,20.442312,14898.908928,0.0,1824.667,1786.529,1824.667,2090.41,2.592,1.917,1397.161359,0.0,21.0,21.875,21.0,22.707
500.0,2024-03-20,45548.682,1617.938092,1617.938092,19804.588234,24126.155674,21907.633,23641.049,19.798374,3.222547,5.208547,5990.839738,0.0,353.803,184.378,353.803,454.941,4.866998,15.920998,11603.653501,0.0,1813.613,1772.261,1813.613,2080.207,2.6784,3.0324,2210.094995,0.0,20.646,21.693,20.646,23.237
500.0,2024-03-21,45424.373,1617.938092,1617.938092,22260.318051,21546.116857,22854.3,22570.073,17.785208,3.064435,7.554435,8689.06604,0.0,349.313,180.546,349.313,456.281,4.329677,16.306677,11884.746332,0.0,1801.636,1759.307,1801.636,2068.811,2.592,2.314,1686.505678,0.0,20.924,21.641,20.924,22.552
500.0,2024-03-22,46559.59,1617.938092,1617.938092,21452.250045,23489.401863,23302.079,23257.511,19.039498,2.781216,7.806216,8978.662806,0.0,344.288,175.084,344.288,456.592,4.097606,14.610606,10648.604431,0.0,1791.123,1747.772,1791.123,2058.604,2.16,2.504,1824.982808,0.0,20.58,21.677,20.58,22.566
500.0,2024-03-23,41635.995,1617.938092,1617.938092,16568.613529,23449.443378,19555.872,22080.123,25.303581,2.929046,7.051046,8110.071263,0.0,340.166,172.531,340.166,450.683,4.454093,9.256093,6746.090347,0.0,1786.321,1731.417,1786.321,2044.67,2.5056,2.3496,1712.451919,0.0,20.736,21.736,20.736,21.943
500.0,2024-03-24,39674.859,1617.938092,1617.938092,13543.044214,24513.876693,16990.032,22684.827,29.882091,2.679005,7.790005,8960.016781,0.0,335.055,168.536,335.055,448.363,5.025024,3.193024,2327.162103,0.0,1788.153,1722.957,1788.153,2046.061,2.8512,3.0952,2255.86533,0.0,20.492,21.758,20.492,22.431
500.0,2024-03-25,39816.366,1617.938092,1617.938092,12682.277145,25516.150762,18163.446,21652.92,31.02795,2.98417,7.72917,8890.044499,0.0,330.31,167.232,330.31,450.443,8.404819,0.0,0.0,0.0,1796.557819,1716.231,1798.798,2046.16,5.4432,5.2032,3792.232646,0.0,20.732,21.138,20.732,22.844
500.0,2024-03-26,41893.707,1617.938092,1617.938092,6951.082395,33324.686513,19522.865,22370.842,34.682979,3.131741,0.449741,517.28917,0.0,332.992,164.929,332.992,448.393,6.732547,0.0,0.0,0.0,1803.290366,1712.976,1804.504,2039.224,9.4176,8.8276,6433.793225,0.0,21.322,23.279,21.322,22.947
500.0,2024-03-27,44536.204,1617.938092,1617.938092,31301.35345,11616.912458,21297.118,23239.086,5.345398,6.907075,7.494075,8619.640331,0.0,332.405,166.584,332.405,444.949,11.14128,23.302646,16983.597868,0.0,1791.129,1713.024,1791.129,2039.7,7.6032,7.8182,5698.115251,0.0,21.107,21.231,21.107,22.719
500.0,2024-03-28,40275.993,1617.938092,1617.938092,24052.351067,14605.703841,18019.462,22256.531,15.088414,4.740768,7.142768,8215.568897,0.0,330.003,167.794,330.003,440.773,8.070538,16.161538,11778.964964,0.0,1783.038,1707.061,1783.038,2049.261,5.0976,5.5676,4057.817205,0.0,20.637,20.637,20.637,22.719
500.0,2024-03-29,37821.151,1617.938092,1617.938092,25344.298487,10858.914421,16625.588,21195.563,13.77461,3.805402,7.936402,9128.401502,0.0,325.872,168.615,325.872,436.084,9.028109,18.191109,13258.171253,0.0,1773.875,1701.802,1773.875,2067.875,4.5792,4.0582,2957.725731,0.0,21.158,20.029,21.158,22.782
500.0,2024-03-30,33530.72,1617.938092,1617.938092,23723.038582,8189.743326,14586.364,18944.356,16.189258,2.972333,8.265333,9506.736195,0.0,320.579,170.296,320.579,433.143,7.96513,15.10713,11010.483945,0.0,1766.733,1695.668,1766.733,2082.764,4.2336,4.3986,3205.818442,0.0,20.993,20.122,20.993,23.838
500.0,2024-03-31,35805.241,1617.938092,1617.938092,11097.473237,23089.82967,16405.894,19399.347,28.733835,3.60288,0.0,0.0,0.0,324.18188,362.911,506.985,623.819,6.735485,11.369485,8286.387498,0.0,1762.099,1686.216,1762.099,2091.578,3.888,3.857,2811.085739,0.0,21.024,20.812,21.024,23.355
500.0,2024-04-01,41660.746,1048.557277,1048.557277,2197.996467,38414.192256,22056.537,19604.209,40.94452,2.985898,0.0,0.0,0.0,327.167778,361.675,514.538,623.848,5.608483,0.0,0.0,0.0,1767.707483,1675.609,1769.043,2072.706,3.6288,3.0158,2197.996467,0.0,21.637,21.637,21.637,23.478
500.0,2024-04-02,48607.856,1048.557277,1048.557277,3383.054009,44176.244714,26431.912,22175.944,39.318541,3.123101,0.0,0.0,0.0,330.290878,358.903,517.442,628.541,5.649696,0.734179,535.089624,0.0,1772.623,1663.348,1772.623,2053.326,3.3696,3.9076,2847.964385,0.0,21.099,22.125,21.099,22.701
500.0,2024-04-03,44118.753,1048.557277,1048.557277,6437.361562,36632.834161,22450.892,21667.861,35.127824,3.233952,0.0,0.0,0.0,333.52483,356.496,512.783,629.939,4.418496,5.342496,3893.755332,0.0,1771.699,1644.112,1771.699,2038.09,3.456,3.49,2543.60623,0.0,21.065,22.01,21.065,23.121
500.0,2024-04-04,42649.008,1048.557277,1048.557277,7640.476522,33959.974201,21124.112,21524.896,33.477069,2.438813,0.0,0.0,0.0,335.963643,354.286,507.834,636.02,6.245251,5.510251,4016.019851,0.0,1772.434,1632.172,1772.434,2074.455,5.616,4.973,3624.456671,0.0,21.708,22.595,21.708,23.236
500.0,2024-04-05,45053.114,1048.557277,1048.557277,15044.951865,28959.604858,22341.716,22711.398,23.317627,4.004381,0.0,0.0,0.0,339.968024,352.43,502.874,631.668,5.145293,16.742293,12202.235035,0.0,1760.837,1620.334,1760.837,2055.248,3.9744,3.9004,2842.716831,0.0,21.782,22.938,21.782,23.42
500.0,2024-04-06,39804.571,1048.557277,1048.557277,18735.706139,20020.307584,16612.751,23191.82,18.253662,3.665952,0.0,0.0,0.0,343.633976,352.088,498.474,630.68,6.433258,21.773258,15868.938017,0.0,1745.497,1610.682,1745.497,2036.774,3.5424,3.9334,2866.768122,0.0,21.391,21.712,21.391,23.344
500.0,2024-04-07,41788.987,1048.557277,1048.557277,14500.58923,26239.840493,17019.206,24769.781,24.06453,3.11688,0.0,0.0,0.0,346.750856,352.998,494.98,629.964,6.72719,17.83419,12998.039487,0.0,1734.39,1610.073,1734.39,2019.855,2.0736,2.0616,1502.549743,0.0,21.403,17.754,21.403,23.893
500.0,2024-04-08,47450.921,1048.557277,1048.557277,19877.68709,26524.676633,24273.839,23177.082,16.686787,3.635021,0.0,0.0,0.0,350.385877,352.042,493.498,629.402,7.184333,24.756333,18043.083766,0.0,1716.818,1605.332,1716.818,2002.22,2.4192,2.5172,1834.603324,0.0,21.305,10.041,21.305,23.541
500.0,2024-04-09,43301.155,1048.557277,1048.557277,20855.552527,21397.045196,20191.874,23109.281,15.34509,3.345408,0.0,0.0,0.0,353.731285,352.055,493.262,642.913,9.17663,23.53963,17156.318206,0.0,1702.455,1595.192,1702.455,1990.534,4.2336,5.0756,3699.234321,0.0,20.463,5.901,20.463,23.099
500.0,2024-04-10,43647.934,1048.557277,1048.557277,32039.468145,10559.908578,21767.415,21880.519,0.0,21.276518,0.0,0.0,0.0,375.007803,359.236,493.722,646.413,24.276672,11.26032,8206.825245,0.0,1715.471352,1599.434,1687.325,1973.908,32.832,32.7,23832.6429,0.0,20.595,13.754,20.595,22.216
500.0,2024-04-11,38811.456,1048.557277,1048.557277,32039.468145,5723.430578,22654.417,16157.039,0.0,48.776774,0.0,0.0,0.0,423.784578,389.619,495.79,645.012,75.430224,3.03092,2209.016331,0.0,1787.870656,1642.164,1688.341,1974.961,41.5584,40.9294,29830.451814,0.0,21.224,31.301,21.224,22.931
500.0,2024-04-12,38803.656,1048.557277,1048.557277,32039.468145,5715.630578,23587.928,15215.728,0.0,55.567469,0.0,0.0,0.0,479.352046,443.974,499.651,640.896,98.533498,6.62232,4826.525619,0.0,1879.781834,1738.992,1738.992,1971.576,37.152,37.338,27212.942526,0.0,21.038,61.202,21.038,22.899
500.0,2024-04-13,28710.994,1048.557277,1048.557277,27662.436723,0.0,17856.453,10854.541,6.005584,23.678006,0.0,0.0,0.0,503.030053,471.643,501.644,636.62,50.577178,37.954736,27662.436723,0.0,1892.404275,1815.892,1735.87,1965.29,20.8224,0.0,0.0,0.0,41.8604,67.916,21.028,22.688
500.0,2024-04-14,29484.32,1048.557277,1048.557277,28435.762723,0.0,19822.747,9661.573,4.944528,15.003446,0.0,0.0,0.0,518.033499,483.078,501.551,632.0,29.822774,39.015792,28435.762723,0.0,1883.211257,1860.736,1722.733,1955.753,13.4784,0.0,0.0,0.0,55.3388,66.262,20.771,22.607
500.0,2024-04-15,38522.297,1048.557277,1048.557277,32039.468145,5434.271578,24655.459,13866.838,0.0,11.104042,0.0,0.0,0.0,529.137541,488.502,498.615,627.211,21.212237,0.0,0.0,0.0,1904.423494,1889.739,1724.608,1942.925,9.936,43.96032,32039.468145,0.0,21.31448,59.237,20.99,23.237
500.0,2024-04-16,36734.194,1048.557277,1048.557277,32039.468145,3646.168578,23599.09,13135.104,0.0,9.388224,0.0,0.0,0.0,538.525765,491.311,499.373,622.285,16.285536,43.96032,32039.468145,0.0,1876.74871,1906.169,1729.718,1973.561,7.344,0.0,0.0,0.0,28.65848,49.996,21.011,22.934
