date,site_code,reservoir,storage_mm3,storage_change_mm3_day,headwater_inflow_mm3_day,implied_total_outflow_mm3_day,hmd_spill_release_mm3_day,residual_controlled_release_mm3_day
2007-07-02,TAU,Lake Te Anau,436.508,36.674,38.564986,1.890986,19.546,-17.655014
2007-07-02,TKA,Lake Tekapo,376.584,6.259,12.915331,6.656331,0.0,6.656331
2007-07-02,TPO,Lake Taupo,377.033,23.219,37.982218,14.763218,9.876,4.887218
2007-07-02,WKA,Lake Waikaremoana,46.011,2.15,2.867443,0.717443,0.0,0.717443
2007-07-03,HWE,Lake Hawea,419.303,8.955,9.895219,0.940219,2.116,-1.175781
2007-07-03,MAN,Lake Manapouri,225.448,0.07,9.931421,9.861421,7.17,2.691421
2007-07-03,OHA,Lake Ohau,38.553,-3.863,7.1712,11.0342,0.911,10.1232
2007-07-03,PKI,Lake Pukaki,1223.497,17.966,10.863504,-7.102496,0.003,-7.105496
2007-07-03,TAU,Lake Te Anau,450.586,14.078,27.982886,13.904886,19.53,-5.625114
2007-07-03,TKA,Lake Tekapo,378.438,1.854,8.589888,6.735888,0.0,6.735888
2007-07-03,TPO,Lake Taupo,405.749,28.716,32.717434,4.001434,8.277,-4.275566
2007-07-03,WKA,Lake Waikaremoana,47.949,1.938,1.929917,-0.008083,0.0,-0.008083
2007-07-04,HWE,Lake Hawea,423.194,3.891,4.64089,0.74989,1.151,-0.40111
2007-07-04,MAN,Lake Manapouri,237.301,11.853,14.947546,3.094546,7.554,-4.459454
2007-07-04,OHA,Lake Ohau,33.435,-5.118,5.4432,10.5612,0.895,9.6662
2007-07-04,PKI,Lake Pukaki,1233.38,9.883,9.680947,-0.202053,0.0,-0.202053
2007-07-04,TAU,Lake Te Anau,472.436,21.85,54.889142,33.039142,19.548,13.491142
2007-07-04,TKA,Lake Tekapo,377.352,-1.086,6.510586,7.596586,0.0,7.596586
2007-07-04,TPO,Lake Taupo,422.705,16.956,24.651994,7.695994,9.988,-2.292006
2007-07-04,WKA,Lake Waikaremoana,48.787,0.838,1.534118,0.696118,0.0,0.696118
2007-07-05,HWE,Lake Hawea,430.493,7.299,6.879686,-0.419314,1.144,-1.563314
2007-07-05,MAN,Lake Manapouri,242.926,5.625,7.781789,2.156789,7.487,-5.330211
2007-07-05,OHA,Lake Ohau,26.411,-7.024,5.3568,12.3808,0.88,11.5008
2007-07-05,PKI,Lake Pukaki,1240.019,6.639,9.678701,3.039701,0.0,3.039701
2007-07-05,TAU,Lake Te Anau,492.894,20.458,25.938576,5.480576,20.315,-14.834424
2007-07-05,TKA,Lake Tekapo,374.863,-2.489,6.430925,8.919925,0.0,8.919925
2007-07-05,TPO,Lake Taupo,441.419,18.714,28.504483,9.790483,7.119,2.671483
2007-07-05,WKA,Lake Waikaremoana,49.887,1.1,2.244586,1.144586,0.0,1.144586
2007-07-06,HWE,Lake Hawea,433.707,3.214,4.54032,1.32632,1.66,-0.33368
2007-07-06,MAN,Lake Manapouri,246.514,3.588,3.84696,0.25896,5.531,-5.27204
2007-07-06,OHA,Lake Ohau,24.904,-1.507,5.2704,6.7774,0.876,5.9014
2007-07-06,PKI,Lake Pukaki,1240.02,0.001,7.341235,7.340235,0.0,7.340235
2007-07-06,TAU,Lake Te Anau,489.747,-3.147,13.02048,16.16748,20.888,-4.72052
2007-07-06,TKA,Lake Tekapo,371.017,-3.846,4.964458,8.810458,0.0,8.810458
2007-07-06,TPO,Lake Taupo,464.86,23.441,32.341853,8.900853,11.568,-2.667147
2007-07-06,WKA,Lake Waikaremoana,52.037,2.15,3.97008,1.82008,0.0,1.82008
2007-07-07,HWE,Lake Hawea,435.258,1.551,3.686774,2.135774,2.852,-0.716226
2007-07-07,MAN,Lake Manapouri,246.149,-0.365,2.261866,2.626866,4.136,-1.509134
2007-07-07,OHA,Lake Ohau,25.054,0.15,4.752,4.602,0.876,3.726
2007-07-07,PKI,Lake Pukaki,1239.964,-0.056,6.144941,6.200941,0.0,6.200941
2007-07-07,TAU,Lake Te Anau,484.182,-5.565,15.572736,21.137736,20.857,0.280736
2007-07-07,TKA,Lake Tekapo,366.782,-4.235,4.471027,8.706027,0.0,8.706027
2007-07-07,TPO,Lake Taupo,478.073,13.213,26.188963,12.975963,15.802,-2.826037
2007-07-07,WKA,Lake Waikaremoana,58.952,6.915,8.158061,1.243061,0.0,1.243061
2007-07-08,HWE,Lake Hawea,436.866,1.608,2.94529,1.33729,1.044,0.29329
2007-07-08,MAN,Lake Manapouri,246.924,0.775,5.892134,5.117134,3.384,1.733134
2007-07-08,OHA,Lake Ohau,24.58,-0.474,4.0608,4.5348,0.874,3.6608
2007-07-08,PKI,Lake Pukaki,1237.4,-2.564,5.294678,7.858678,0.0,7.858678
2007-07-08,TAU,Lake Te Anau,474.767,-9.415,10.000282,19.415282,20.913,-1.497718
2007-07-08,TKA,Lake Tekapo,361.945,-4.837,4.055616,8.892616,0.0,8.892616
2007-07-08,TPO,Lake Taupo,486.095,8.022,20.392992,12.370992,17.949,-5.578008
2007-07-08,WKA,Lake Waikaremoana,63.776,4.824,3.616272,-1.207728,0.0,-1.207728
2007-07-09,HWE,Lake Hawea,438.499,1.633,2.552688,0.919688,1.34,-0.420312
2007-07-09,MAN,Lake Manapouri,242.413,-4.511,6.180192,10.691192,2.845,7.846192
2007-07-09,OHA,Lake Ohau,23.542,-1.038,3.456,4.494,0.872,3.622
2007-07-09,PKI,Lake Pukaki,1235.121,-2.279,5.18737,7.46637,0.0,7.46637
2007-07-09,TAU,Lake Te Anau,461.699,-13.068,6.578237,19.646237,21.014,-1.367763
2007-07-09,TKA,Lake Tekapo,357.133,-4.812,3.819226,8.631226,0.0,8.631226
2007-07-09,TPO,Lake Taupo,486.168,0.073,15.817939,15.744939,16.429,-0.684061
2007-07-09,WKA,Lake Waikaremoana,65.977,2.201,2.301955,0.100955,0.0,0.100955
2007-07-10,HWE,Lake Hawea,438.568,0.069,2.529274,2.460274,4.115,-1.654726
2007-07-10,MAN,Lake Manapouri,233.19,-9.223,3.851021,13.074021,2.519,10.555021
2007-07-10,OHA,Lake Ohau,22.726,-0.816,3.888,4.704,0.872,3.832
2007-07-10,PKI,Lake Pukaki,1231.218,-3.903,5.335891,9.238891,0.0,9.238891
2007-07-10,TAU,Lake Te Anau,449.49,-12.209,8.430221,20.639221,21.097,-0.457779
2007-07-10,TKA,Lake Tekapo,352.51,-4.623,3.833827,8.456827,0.0,8.456827
2007-07-10,TPO,Lake Taupo,484.033,-2.135,11.072592,13.207592,13.798,-0.590408
2007-07-10,WKA,Lake Waikaremoana,66.815,0.838,1.660694,0.822694,0.0,0.822694
2007-07-11,HWE,Lake Hawea,436.304,-2.264,2.946845,5.210845,6.453,-1.242155
2007-07-11,MAN,Lake Manapouri,221.233,-11.957,4.44623,16.40323,2.239,14.16423
2007-07-11,OHA,Lake Ohau,23.877,1.151,3.6288,2.4778,0.874,1.6038
2007-07-11,PKI,Lake Pukaki,1226.776,-4.442,4.937846,9.379846,0.0,9.379846
2007-07-11,TAU,Lake Te Anau,434.816,-14.674,5.285866,19.959866,21.129,-1.169134
2007-07-11,TKA,Lake Tekapo,347.803,-4.707,3.767126,8.474126,0.0,8.474126
2007-07-11,TPO,Lake Taupo,479.986,-4.047,12.857875,16.904875,19.298,-2.393125
2007-07-11,WKA,Lake Waikaremoana,68.389,1.574,4.20215,2.62815,0.0,2.62815
2007-07-12,HWE,Lake Hawea,428.967,-7.337,2.00111,9.33811,12.256,-2.91789
2007-07-12,MAN,Lake Manapouri,207.821,-13.412,4.138819,17.550819,2.063,15.487819
2007-07-12,OHA,Lake Ohau,24.461,0.584,3.2832,2.6992,0.875,1.8242
2007-07-12,PKI,Lake Pukaki,1224.111,-2.665,3.321562,5.986562,0.0,5.986562
2007-07-12,TAU,Lake Te Anau,420.647,-14.169,7.018186,21.187186,21.156,0.031186
2007-07-12,TKA,Lake Tekapo,342.686,-5.117,3.288211,8.405211,0.0,8.405211
2007-07-12,TPO,Lake Taupo,472.118,-7.868,14.764896,22.632896,22.708,-0.075104
2007-07-12,WKA,Lake Waikaremoana,76.196,7.807,11.405318,3.598318,0.0,3.598318
2007-07-13,HWE,Lake Hawea,419.046,-9.921,2.308694,12.229694,12.247,-0.017306
2007-07-13,MAN,Lake Manapouri,195.917,-11.904,4.322678,16.226678,1.894,14.332678
2007-07-13,OHA,Lake Ohau,23.759,-0.702,3.1104,3.8124,0.873,2.9394
2007-07-13,PKI,Lake Pukaki,1219.757,-4.354,3.806611,8.160611,0.0,8.160611
2007-07-13,TAU,Lake Te Anau,406.06,-14.587,6.530285,21.117285,21.192,-0.074715
2007-07-13,TKA,Lake Tekapo,337.773,-4.913,3.334176,8.247176,0.0,8.247176
2007-07-13,TPO,Lake Taupo,463.181,-8.937,12.846643,21.783643,22.623,-0.839357
2007-07-13,WKA,Lake Waikaremoana,85.367,9.171,7.314451,-1.856549,0.0,-1.856549
2007-07-14,HWE,Lake Hawea,408.659,-10.387,1.796947,12.183947,12.249,-0.065053
2007-07-14,MAN,Lake Manapouri,184.16,-11.757,4.125686,15.882686,1.782,14.100686
2007-07-14,OHA,Lake Ohau,23.217,-0.542,3.7152,4.2572,0.871,3.3862
2007-07-14,PKI,Lake Pukaki,1211.406,-8.351,4.741459,13.092459,0.0,13.092459
2007-07-14,TAU,Lake Te Anau,390.021,-16.039,4.999795,21.038795,21.198,-0.159205
2007-07-14,TKA,Lake Tekapo,334.603,-3.17,3.411936,6.581936,0.0,6.581936
2007-07-14,TPO,Lake Taupo,455.161,-8.02,15.818544,23.838544,22.54,1.298544
2007-07-14,WKA,Lake Waikaremoana,90.136,4.769,3.934915,-0.834085,0.0,-0.834085
2007-07-15,HWE,Lake Hawea,398.304,-10.355,2.419805,12.774805,13.263,-0.488195
2007-07-15,MAN,Lake Manapouri,176.452,-7.708,3.442781,11.150781,1.696,9.454781
2007-07-15,OHA,Lake Ohau,23.156,-0.061,2.5056,2.5666,0.871,1.6956
2007-07-15,PKI,Lake Pukaki,1199.358,-12.048,3.187901,15.235901,0.0,15.235901
2007-07-15,TAU,Lake Te Anau,374.757,-15.264,7.029331,22.293331,21.192,1.101331
2007-07-15,TKA,Lake Tekapo,331.26,-3.343,2.76912,6.11212,0.0,6.11212
2007-07-15,TPO,Lake Taupo,446.679,-8.482,11.072938,19.554938,20.658,-1.103062
2007-07-15,WKA,Lake Waikaremoana,92.81,2.674,2.874528,0.200528,0.0,0.200528
2007-07-16,HWE,Lake Hawea,385.643,-12.661,2.551565,15.212565,16.707,-1.494435
2007-07-16,MAN,Lake Manapouri,168.859,-7.593,3.401222,10.994222,1.619,9.375222
2007-07-16,OHA,Lake Ohau,23.481,0.325,2.7648,2.4398,0.872,1.5678
2007-07-16,PKI,Lake Pukaki,1194.076,-5.282,2.575325,7.857325,0.0,7.857325
2007-07-16,TAU,Lake Te Anau,359.025,-15.732,4.89335,20.62535,21.187,-0.56165
2007-07-16,TKA,Lake Tekapo,325.08,-6.18,2.712701,8.892701,0.0,8.892701
2007-07-16,TPO,Lake Taupo,435.764,-10.915,10.512461,21.427461,22.312,-0.884539
2007-07-16,WKA,Lake Waikaremoana,94.592,1.782,2.777155,0.995155,0.0,0.995155
2007-07-17,HWE,Lake Hawea,371.394,-14.249,2.526163,16.775163,16.726,0.049163
2007-07-17,MAN,Lake Manapouri,159.227,-9.632,3.603053,13.235053,1.515,11.720053
2007-07-17,OHA,Lake Ohau,23.933,0.452,2.8512,2.3992,0.872,1.5272
2007-07-17,PKI,Lake Pukaki,1188.231,-5.845,3.463603,9.308603,0.0,9.308603
2007-07-17,TAU,Lake Te Anau,343.008,-16.017,5.004461,21.021461,21.182,-0.160539
2007-07-17,TKA,Lake Tekapo,318.865,-6.215,3.303504,9.518504,0.0,9.518504
2007-07-17,TPO,Lake Taupo,429.42,-6.344,17.321731,23.665731,19.766,3.899731
2007-07-17,WKA,Lake Waikaremoana,96.844,2.252,3.167165,0.915165,0.0,0.915165
2007-07-18,HWE,Lake Hawea,356.936,-14.458,2.332282,16.790282,16.735,0.055282
2007-07-18,MAN,Lake Manapouri,149.394,-9.833,3.080851,12.913851,1.446,11.467851
2007-07-18,OHA,Lake Ohau,24.257,0.324,2.8512,2.5272,0.872,1.6552
2007-07-18,PKI,Lake Pukaki,1182.073,-6.158,2.568845,8.726845,0.0,8.726845
2007-07-18,TAU,Lake Te Anau,326.53,-16.478,4.734115,21.212115,21.188,0.024115
2007-07-18,TKA,Lake Tekapo,313.402,-5.463,2.976826,8.439826,0.0,8.439826
2007-07-18,TPO,Lake Taupo,423.775,-5.645,13.10135,18.74635,19.211,-0.46465
2007-07-18,WKA,Lake Waikaremoana,99.62,2.776,8.706442,5.930442,0.0,5.930442
2007-07-19,HWE,Lake Hawea,342.468,-14.468,2.237414,16.705414,16.759,-0.053586
2007-07-19,MAN,Lake Manapouri,141.252,-8.142,2.890166,11.032166,1.357,9.675166
2007-07-19,OHA,Lake Ohau,24.502,0.245,2.6784,2.4334,0.874,1.5594
2007-07-19,PKI,Lake Pukaki,1174.317,-7.756,2.74536,10.50136,0.0,10.50136
2007-07-19,TAU,Lake Te Anau,309.724,-16.806,4.420483,21.226483,21.115,0.111483
2007-07-19,TKA,Lake Tekapo,307.735,-5.667,2.615069,8.282069,0.0,8.282069
2007-07-19,TPO,Lake Taupo,418.123,-5.652,12.687581,18.339581,18.798,-0.458419
2007-07-19,WKA,Lake Waikaremoana,110.102,10.482,11.153722,0.671722,0.0,0.671722
2007-07-20,HWE,Lake Hawea,328.364,-14.104,1.479514,15.583514,13.531,2.052514
2007-07-20,MAN,Lake Manapouri,135.774,-5.478,2.799706,8.277706,1.317,6.960706
2007-07-20,OHA,Lake Ohau,24.654,0.152,2.592,2.44,0.876,1.564
2007-07-20,PKI,Lake Pukaki,1163.319,-10.998,2.633126,13.631126,0.0,13.631126
2007-07-20,TAU,Lake Te Anau,293.31,-16.414,4.132426,20.546426,20.243,0.303426
2007-07-20,TKA,Lake Tekapo,301.779,-5.956,2.687558,8.643558,0.0,8.643558
2007-07-20,TPO,Lake Taupo,418.2,0.077,19.856448,19.779448,15.579,4.200448
2007-07-20,WKA,Lake Waikaremoana,115.447,5.345,6.118502,0.773502,0.0,0.773502
2007-07-21,HWE,Lake Hawea,318.131,-10.233,1.181261,11.414261,11.47,-0.055739
2007-07-21,MAN,Lake Manapouri,132.177,-3.597,3.553805,7.150805,1.273,5.877805
2007-07-21,OHA,Lake Ohau,24.688,0.034,2.5056,2.4716,0.881,1.5906
2007-07-21,PKI,Lake Pukaki,1152.233,-11.086,2.031437,13.117437,0.0,13.117437
2007-07-21,TAU,Lake Te Anau,277.164,-16.146,3.454358,19.600358,19.636,-0.035642
2007-07-21,TKA,Lake Tekapo,295.792,-5.987,2.608675,8.595675,0.0,8.595675
2007-07-21,TPO,Lake Taupo,417.89,-0.31,17.192045,17.502045,19.025,-1.522955
2007-07-21,WKA,Lake Waikaremoana,117.754,2.307,3.69913,1.39213,0.0,1.39213
2007-07-22,HWE,Lake Hawea,306.956,-11.175,2.260224,13.435224,14.347,-0.911776
2007-07-22,MAN,Lake Manapouri,130.087,-2.09,1.54656,3.63656,1.278,2.35856
2007-07-22,OHA,Lake Ohau,24.803,0.115,2.592,2.477,0.883,1.594
2007-07-22,PKI,Lake Pukaki,1140.503,-11.73,2.510698,14.240698,0.0,14.240698
2007-07-22,TAU,Lake Te Anau,262.2,-14.964,6.32111,21.28511,19.585,1.70011
2007-07-22,TKA,Lake Tekapo,290.255,-5.537,2.811629,8.348629,0.0,8.348629
2007-07-22,TPO,Lake Taupo,421.481,3.591,16.184275,12.593275,12.518,0.075275
2007-07-22,WKA,Lake Waikaremoana,119.484,1.73,4.863283,3.133283,0.0,3.133283
2007-07-23,HWE,Lake Hawea,294.054,-12.902,3.933274,16.835274,16.752,0.083274
2007-07-23,MAN,Lake Manapouri,129.834,-0.253,8.748,9.001,1.223,7.778
2007-07-23,OHA,Lake Ohau,24.907,0.104,2.4192,2.3152,0.885,1.4302
2007-07-23,PKI,Lake Pukaki,1122.368,-18.135,1.71936,19.85436,0.0,19.85436
2007-07-23,TAU,Lake Te Anau,251.732,-10.468,10.004256,20.472256,19.557,0.915256
2007-07-23,TKA,Lake Tekapo,285.659,-4.596,2.980282,7.576282,0.0,7.576282
2007-07-23,TPO,Lake Taupo,417.664,-3.817,11.328941,15.145941,20.011,-4.865059
2007-07-23,WKA,Lake Waikaremoana,120.636,1.152,3.40105,2.24905,0.0,2.24905
2007-07-24,HWE,Lake Hawea,279.497,-14.557,1.452298,16.009298,16.714,-0.704702
2007-07-24,MAN,Lake Manapouri,136.314,6.48,11.128925,4.648925,1.248,3.400925
2007-07-24,OHA,Lake Ohau,24.914,0.007,2.5056,2.4986,0.885,1.6136
2007-07-24,PKI,Lake Pukaki,1103.127,-19.241,4.086461,23.327461,0.0,23.327461
2007-07-24,TAU,Lake Te Anau,243.874,-7.858,16.107552,23.965552,19.558,4.407552
2007-07-24,TKA,Lake Tekapo,282.99,-2.669,2.781821,5.450821,0.0,5.450821
2007-07-24,TPO,Lake Taupo,405.133,-12.531,8.681472,21.212472,21.996,-0.783528
2007-07-24,WKA,Lake Waikaremoana,120.373,-0.263,2.030659,2.293659,0.0,2.293659
2007-07-25,HWE,Lake Hawea,265.981,-13.516,3.138826,16.654826,16.628,0.026826
2007-07-25,MAN,Lake Manapouri,156.431,20.117,44.051126,23.934126,1.465,22.469126
2007-07-25,OHA,Lake Ohau,24.879,-0.035,2.6784,2.7134,0.884,1.8294
2007-07-25,PKI,Lake Pukaki,1092.013,-11.114,0.546566,11.660566,0.0,11.660566
2007-07-25,TAU,Lake Te Anau,264.601,20.727,78.095923,57.368923,19.659,37.709923
2007-07-25,TKA,Lake Tekapo,280.799,-2.191,2.53031,4.72131,0.0,4.72131
2007-07-25,TPO,Lake Taupo,396.43,-8.703,11.345702,20.048702,18.678,1.370702
2007-07-25,WKA,Lake Waikaremoana,119.903,-0.47,2.339885,2.809885,0.0,2.809885
2007-07-26,HWE,Lake Hawea,253.035,-12.946,4.301683,17.247683,15.144,2.103683
2007-07-26,MAN,Lake Manapouri,188.68,32.249,30.659472,-1.589528,5.435,-7.024528
2007-07-26,OHA,Lake Ohau,25.351,0.472,4.0608,3.5888,0.885,2.7038
2007-07-26,PKI,Lake Pukaki,1088.994,-3.019,3.549139,6.568139,0.0,6.568139
2007-07-26,TAU,Lake Te Anau,337.992,73.391,74.582294,1.191294,19.666,-18.474706
2007-07-26,TKA,Lake Tekapo,278.162,-2.637,2.64505,5.28205,0.0,5.28205
2007-07-26,TPO,Lake Taupo,392.92,-3.51,10.592813,14.102813,9.371,4.731813
2007-07-26,WKA,Lake Waikaremoana,118.592,-1.311,1.172102,2.483102,0.0,2.483102
2007-07-27,HWE,Lake Hawea,242.777,-10.258,1.902269,12.160269,11.978,0.182269
2007-07-27,MAN,Lake Manapouri,202.03,13.35,32.947776,19.597776,4.24,15.357776
2007-07-27,OHA,Lake Ohau,25.088,-0.263,3.5424,3.8054,0.881,2.9244
2007-07-27,PKI,Lake Pukaki,1086.433,-2.561,2.971555,5.532555,0.0,5.532555
2007-07-27,TAU,Lake Te Anau,372.249,34.257,56.593642,22.336642,19.627,2.709642
2007-07-27,TKA,Lake Tekapo,275.827,-2.335,2.322259,4.657259,0.0,4.657259
2007-07-27,TPO,Lake Taupo,395.437,2.517,12.733286,10.216286,10.9,-0.683714
2007-07-27,WKA,Lake Waikaremoana,117.127,-1.465,1.53144,2.99644,0.0,2.99644
2007-07-28,HWE,Lake Hawea,233.794,-8.983,1.399853,10.382853,10.231,0.151853
2007-07-28,MAN,Lake Manapouri,224.472,22.442,44.478893,22.036893,6.811,15.225893
2007-07-28,OHA,Lake Ohau,24.552,-0.536,3.024,3.56,0.88,2.68
2007-07-28,PKI,Lake Pukaki,1080.959,-5.474,3.509309,8.983309,0.0,8.983309
2007-07-28,TAU,Lake Te Anau,436.267,64.018,94.679021,30.661021,19.701,10.960021
2007-07-28,TKA,Lake Tekapo,273.631,-2.196,2.309731,4.505731,0.0,4.505731
2007-07-28,TPO,Lake Taupo,395.822,0.385,8.913283,8.528283,8.785,-0.256717
2007-07-28,WKA,Lake Waikaremoana,115.447,-1.68,0.90625,2.58625,0.0,2.58625
2007-07-29,HWE,Lake Hawea,224.416,-9.378,0.986515,10.364515,11.471,-1.106485
2007-07-29,MAN,Lake Manapouri,242.961,18.489,21.887539,3.398539,5.968,-2.569461
2007-07-29,OHA,Lake Ohau,23.444,-1.108,3.1104,4.2184,0.878,3.3404
2007-07-29,PKI,Lake Pukaki,1075.994,-4.965,3.426624,8.391624,0.0,8.391624
2007-07-29,TAU,Lake Te Anau,485.568,49.301,45.01777,-4.28323,19.672,-23.95523
2007-07-29,TKA,Lake Tekapo,271.078,-2.553,2.404253,4.957253,0.0,4.957253
2007-07-29,TPO,Lake Taupo,397.195,1.373,19.0296,17.6566,13.048,4.6086
2007-07-29,WKA,Lake Waikaremoana,113.822,-1.625,2.33496,3.95996,0.0,3.95996
2007-07-30,HWE,Lake Hawea,212.957,-11.459,5.065718,16.524718,16.653,-0.128282
2007-07-30,MAN,Lake Manapouri,241.254,-1.707,9.758102,11.465102,5.1,6.365102
2007-07-30,OHA,Lake Ohau,23.481,0.037,4.0608,4.0238,0.883,3.1408
2007-07-30,PKI,Lake Pukaki,1069.847,-6.147,3.590611,9.737611,0.0,9.737611
2007-07-30,TAU,Lake Te Anau,498.899,13.331,28.22351,14.89251,20.477,-5.58449
2007-07-30,TKA,Lake Tekapo,269.854,-1.224,3.937594,5.161594,0.0,5.161594
2007-07-30,TPO,Lake Taupo,413.764,16.569,32.52001,15.95101,13.579,2.37201
2007-07-30,WKA,Lake Waikaremoana,113.928,0.106,2.391725,2.285725,0.0,2.285725
2007-07-31,HWE,Lake Hawea,200.07,-12.887,2.407277,15.294277,15.793,-0.498723
2007-07-31,MAN,Lake Manapouri,232.119,-9.135,7.135517,16.270517,4.598,11.672517
2007-07-31,OHA,Lake Ohau,23.937,0.456,3.1968,2.7408,0.885,1.8558
2007-07-31,PKI,Lake Pukaki,1061.01,-8.837,3.696624,12.533624,0.0,12.533624
2007-07-31,TAU,Lake Te Anau,501.934,3.035,20.110291,17.075291,21.898,-4.822709
2007-07-31,TKA,Lake Tekapo,268.198,-1.656,2.857248,4.513248,0.0,4.513248
2007-07-31,TPO,Lake Taupo,423.544,9.78,25.376198,15.596198,17.433,-1.836802
2007-07-31,WKA,Lake Waikaremoana,112.984,-0.944,1.725062,2.669062,0.0,2.669062
2007-08-01,HWE,Lake Hawea,188.255,-11.815,1.65767,13.47267,12.57,0.90267
2007-08-01,MAN,Lake Manapouri,222.748,-9.371,6.431011,15.802011,4.005,11.797011
2007-08-01,OHA,Lake Ohau,24.233,0.296,2.9376,2.6416,0.884,1.7576
2007-08-01,PKI,Lake Pukaki,1054.566,-6.444,3.516307,9.960307,0.0,9.960307
2007-08-01,TAU,Lake Te Anau,498.33,-3.604,17.385235,20.989235,22.821,-1.831765
2007-08-01,TKA,Lake Tekapo,265.966,-2.232,2.580077,4.812077,0.0,4.812077
2007-08-01,TPO,Lake Taupo,437.443,13.899,29.924986,16.025986,13.428,2.597986
2007-08-01,WKA,Lake Waikaremoana,111.833,-1.151,1.363306,2.514306,0.0,2.514306
2007-08-02,HWE,Lake Hawea,177.477,-10.778,2.17512,12.95312,13.335,-0.38188
2007-08-02,MAN,Lake Manapouri,214.153,-8.595,8.005651,16.600651,3.123,13.477651
2007-08-02,OHA,Lake Ohau,24.608,0.375,2.9376,2.5626,0.884,1.6786
2007-08-02,PKI,Lake Pukaki,1048.76,-5.806,3.16751,8.97351,0.0,8.97351
2007-08-02,TAU,Lake Te Anau,489.22,-9.11,15.504134,24.614134,24.48,0.134134
2007-08-02,TKA,Lake Tekapo,263.515,-2.451,2.405635,4.856635,0.0,4.856635
2007-08-02,TPO,Lake Taupo,451.803,14.36,20.947507,6.587507,7.105,-0.517493
2007-08-02,WKA,Lake Waikaremoana,110.627,-1.206,1.218845,2.424845,0.0,2.424845
2007-08-03,HWE,Lake Hawea,165.604,-11.873,1.464739,13.337739,13.514,-0.176261
2007-08-03,MAN,Lake Manapouri,205.758,-8.395,7.197898,15.592898,2.779,12.813898
2007-08-03,OHA,Lake Ohau,25.093,0.485,2.5056,2.0206,0.886,1.1346
2007-08-03,PKI,Lake Pukaki,1039.818,-8.942,2.773354,11.715354,0.002,11.713354
2007-08-03,TAU,Lake Te Anau,481.475,-7.745,15.86304,23.60804,24.438,-0.82996
2007-08-03,TKA,Lake Tekapo,260.9,-2.615,2.815776,5.430776,0.0,5.430776
2007-08-03,TPO,Lake Taupo,465.475,13.672,21.309696,7.637696,6.435,1.202696
2007-08-03,WKA,Lake Waikaremoana,109.108,-1.519,0.826416,2.345416,0.0,2.345416
2007-08-04,HWE,Lake Hawea,154.067,-11.537,1.607818,13.144818,12.5,0.644818
2007-08-04,MAN,Lake Manapouri,198.399,-7.359,6.85895,14.21795,2.581,11.63695
2007-08-04,OHA,Lake Ohau,25.55,0.457,3.1104,2.6534,0.888,1.7654
2007-08-04,PKI,Lake Pukaki,1027.77,-12.048,3.419539,15.467539,0.0,15.467539
2007-08-04,TAU,Lake Te Anau,470.013,-11.462,10.994314,22.456314,24.418,-1.961686
2007-08-04,TKA,Lake Tekapo,258.374,-2.526,3.369341,5.895341,0.0,5.895341
2007-08-04,TPO,Lake Taupo,481.133,15.658,31.86648,16.20848,8.037,8.17148
2007-08-04,WKA,Lake Waikaremoana,107.534,-1.574,2.106432,3.680432,0.0,3.680432
2007-08-05,HWE,Lake Hawea,143.701,-10.366,2.760307,13.126307,12.455,0.671307
2007-08-05,MAN,Lake Manapouri,193.06,-5.339,6.631373,11.970373,2.425,9.545373
2007-08-05,OHA,Lake Ohau,25.85,0.3,2.6784,2.3784,0.894,1.4844
2007-08-05,PKI,Lake Pukaki,1021.914,-5.856,3.41928,9.27528,0.0,9.27528
2007-08-05,TAU,Lake Te Anau,459.346,-10.667,12.994214,23.661214,24.415,-0.753786
2007-08-05,TKA,Lake Tekapo,256.611,-1.763,2.498429,4.261429,0.0,4.261429
2007-08-05,TPO,Lake Taupo,507.401,26.268,27.118541,0.850541,9.4,-8.549459
2007-08-05,WKA,Lake Waikaremoana,107.064,-0.47,2.112566,2.582566,0.0,2.582566
2007-08-06,HWE,Lake Hawea,132.771,-10.93,0.558922,11.488922,12.407,-0.918078
2007-08-06,MAN,Lake Manapouri,185.457,-7.603,5.86008,13.46308,2.249,11.21408
2007-08-06,OHA,Lake Ohau,25.543,-0.307,3.024,3.331,0.894,2.437
2007-08-06,PKI,Lake Pukaki,1019.477,-2.437,3.187901,5.624901,0.0,5.624901
2007-08-06,TAU,Lake Te Anau,445.44,-13.906,10.199174,24.105174,24.304,-0.198826
2007-08-06,TKA,Lake Tekapo,254.393,-2.218,2.730154,4.948154,0.0,4.948154
2007-08-06,TPO,Lake Taupo,519.239,11.838,25.152509,13.314509,17.821,-4.506491
2007-08-06,WKA,Lake Waikaremoana,105.858,-1.206,0.84361,2.04961,0.0,2.04961
2007-08-07,HWE,Lake Hawea,121.758,-11.013,1.188518,12.201518,12.359,-0.157482
2007-08-07,MAN,Lake Manapouri,175.129,-10.328,4.713293,15.041293,2.074,12.967293
2007-08-07,OHA,Lake Ohau,24.887,-0.656,2.592,3.248,0.884,2.364
2007-08-07,PKI,Lake Pukaki,1012.032,-7.445,3.999197,11.444197,0.0,11.444197
2007-08-07,TAU,Lake Te Anau,430.611,-14.829,9.42624,24.25524,24.207,0.04824
2007-08-07,TKA,Lake Tekapo,252.091,-2.302,2.447453,4.749453,0.0,4.749453
