date,national_energy_equivalent_gwh,ni_energy_equivalent_gwh,si_energy_equivalent_gwh,HWE_storage_mm3,HWE_energy_equivalent_gwh,MAN_storage_mm3,MAN_energy_equivalent_gwh,OHA_storage_mm3,OHA_energy_equivalent_gwh,PKI_storage_mm3,PKI_energy_equivalent_gwh,TAU_storage_mm3,TAU_energy_equivalent_gwh,TKA_storage_mm3,TKA_energy_equivalent_gwh,TPO_storage_mm3,TPO_energy_equivalent_gwh,WAN_storage_mm3,WAN_energy_equivalent_gwh,WKA_storage_mm3,WKA_energy_equivalent_gwh,WPU_storage_mm3,WPU_energy_equivalent_gwh
1998-07-07,3279.525168,507.279738,2772.24543,902.241,230.50814,309.81,131.789146,22.82,13.459213,1902.913,1386.894373,436.97,185.881357,561.383,645.699358,640.831,439.818977,383.383,97.948222,68.702,67.460761,313.388,80.06562
1998-07-08,3267.94093,505.182148,2762.758781,896.481,229.036552,313.119,133.196752,22.647,13.357178,1899.525,1384.425107,427.071,181.670451,559.835,643.918858,637.852,437.774412,384.732,98.29287,68.648,67.407737,308.673,78.861013
1998-07-09,3268.761828,519.163191,2749.598637,890.384,227.478866,309.609,131.703644,22.916,13.515834,1899.837,1384.652501,410.942,174.809385,557.96,641.762244,656.795,450.775485,384.503,98.234364,69.646,68.387706,303.118,77.441799
1998-07-10,3315.514374,586.724984,2728.789389,881.942,225.32207,304.436,129.503117,22.92,13.518193,1894.513,1380.772226,393.695,167.472735,555.853,639.338785,746.765,512.524235,379.443,96.941615,75.566,74.200749,297.164,75.920647
1998-07-11,3349.439213,636.482149,2712.957064,875.67,223.719674,297.103,126.383754,23.495,13.857328,1892.485,1379.294165,376.911,160.33304,554.057,637.273037,807.79,554.40728,377.941,96.557878,83.585,82.07487,295.667,75.538188
1998-07-12,3382.461727,686.308816,2696.152911,868.549,221.900373,287.106,122.13116,23.877,14.082631,1888.943,1376.71266,361.356,153.716145,554.008,637.216678,866.444,594.663045,375.356,95.897452,93.332,91.645771,291.587,74.495813
1998-07-13,3383.377287,708.360207,2675.01708,860.297,219.792119,278.528,118.48219,23.844,14.063167,1884.379,1373.386293,346.945,147.585893,551.38,634.193968,893.476,613.215809,370.084,94.550541,96.895,95.144398,285.587,72.962909
1998-07-14,3365.388019,712.120306,2653.267713,849.971,217.153991,273.807,116.473938,26.693,15.743505,1873.67,1365.581285,335.816,142.851761,548.604,631.001029,897.604,616.048963,363.694,92.917998,97.839,96.071343,280.034,71.544206
1998-07-15,3366.7901,738.743964,2628.046136,836.598,213.737403,268.008,114.007119,30.229,17.829034,1858.556,1354.565794,322.722,137.281743,546.695,628.805309,932.195,639.789666,357.038,91.217496,100.775,98.954298,276.347,70.602237
1998-07-16,3372.622222,766.313805,2606.308416,823.171,210.30702,259.151,110.239466,30.266,17.850857,1853.833,1351.123544,310.051,131.891665,544.319,626.072448,967.94,664.322388,349.952,89.407137,103.868,101.991417,271.705,69.41628
1998-07-17,3375.260723,793.232162,2582.02856,811.307,207.275958,248.029,105.508312,28.836,17.007444,1850.765,1348.887503,298.084,126.801059,539.571,620.611327,1000.79,686.868198,343.085,87.652728,108.321,106.363964,267.274,68.284231
1998-07-18,3356.971479,801.838593,2555.132886,800.423,204.49527,236.36,100.544471,31.534,18.598722,1840.168,1341.164123,284.512,121.027706,535.785,616.256692,1001.857,687.600507,336.559,85.98544,116.34,114.238085,262.484,67.060462
1998-07-19,3330.179136,801.934262,2528.244874,793.155,202.638412,224.969,95.698888,33.619,19.828453,1828.323,1332.531167,271.154,115.345387,532.075,611.989473,997.049,684.300652,329.785,84.254791,119.798,117.63361,258.17,65.958304
1998-07-20,3298.795517,797.870529,2500.924988,791.622,202.246755,212.28,90.301152,33.1,19.522347,1816.66,1324.030858,258.22,109.843431,528.166,607.493364,989.404,679.05369,323.265,82.589035,121.003,118.816839,254.02,64.898046
1998-07-21,3269.047928,792.20085,2476.847078,783.603,200.198029,199.583,84.900014,28.37,16.732598,1811.437,1320.224194,250.147,106.409282,524.219,602.953548,980.319,672.818418,319.207,81.552281,121.579,119.382432,250.024,63.877132
1998-07-22,3299.16424,785.591165,2513.573075,788.283,201.393694,200.524,85.300303,25.954,15.307643,1816.13,1323.64458,295.512,125.706963,524.555,603.340014,970.089,665.797303,356.09,90.975298,121.998,119.793862,265.788,67.904581
1998-07-23,3518.757835,778.883984,2739.873851,834.997,213.328374,243.214,103.460074,53.227,31.393231,1849.325,1347.837992,469.003,199.507779,549.364,631.875177,960.614,659.294364,483.146,123.436073,121.79,119.58962,348.496,89.035152
1998-07-24,3635.697868,779.221436,2856.476432,855.56,218.581891,267.859,113.943736,60.658,35.776028,1881.529,1371.309136,539.096,229.32443,573.133,659.214138,958.931,658.139278,511.3,130.628969,123.31,121.082158,382.404,97.698104
1998-07-25,3664.185564,775.242823,2888.942741,865.646,221.158703,266.937,113.55153,56.388,33.257586,1908.144,1390.706867,547.346,232.833873,581.536,668.879218,949.387,651.588982,508.544,129.924855,125.929,123.653841,386.052,98.630109
1998-07-26,3671.336724,771.68617,2899.650555,872.917,223.016327,263.113,111.92485,49.519,29.206257,1929.379,1406.183508,542.77,230.887302,584.91,672.759973,940.681,645.613828,499.491,127.611959,128.392,126.072342,383.822,98.06038
1998-07-27,3668.892265,770.852298,2898.039967,878.968,224.562261,256.147,108.961604,39.464,23.275828,1947.162,1419.144239,533.773,227.060095,585.719,673.690479,931.517,639.324337,487.894,124.649111,133.948,131.527961,378.483,96.696351
1998-07-28,3662.714246,770.585684,2892.128562,884.474,225.968955,248.361,105.649541,29.541,17.423252,1963.724,1431.215072,522.526,222.275768,585.082,672.957806,918.534,630.413766,475.696,121.532717,142.751,140.171918,372.256,95.105452
1998-07-29,3681.09749,764.388607,2916.708883,895.31,228.73738,250.32,106.482874,24.083,14.204129,1981.662,1444.28877,542.195,230.642704,585.071,672.945154,904.48,620.76814,483.453,123.514506,146.263,143.620466,375.34,95.893365
1998-07-30,3741.606725,757.293691,2984.313034,911.728,232.931916,269.505,114.643923,25.409,14.986203,2001.927,1459.05845,591.126,251.457316,591.295,680.103961,892.49,612.539092,508.927,130.022706,147.418,144.754599,395.753,101.108559
1998-07-31,3771.311439,752.191498,3019.11994,921.716,235.483691,277.456,118.026175,22.782,13.436801,2017.692,1470.548407,616.666,262.3217,597.01,686.67732,883.857,606.614039,508.714,129.968288,148.256,145.577459,401.816,102.657559
1998-08-01,3793.438546,747.307746,3046.1308,930.614,237.756987,281.48,119.737933,23.406,13.804835,2032.337,1481.222079,637.876,271.344158,599.624,689.683927,876.219,601.371881,504.645,128.928723,148.621,145.935864,405.709,103.652158
1998-08-02,3804.351467,740.973582,3063.377885,936.665,239.302921,283.98,120.8014,23.906,14.099735,2047.257,1492.096178,646.346,274.947186,601.19,691.485131,867.814,595.603311,496.676,126.892771,148.045,145.370271,406.102,103.752563
1998-08-03,3789.95996,731.814607,3058.145353,940.91,240.38745,279.477,118.885883,19.65,11.58955,2052.031,1495.575598,641.834,273.02784,602.235,692.687084,855.668,587.267196,485.226,123.967479,147.207,144.547411,399.338,102.02447
1998-08-04,3765.768628,721.198904,3044.569724,946.19,241.736406,273.337,116.274006,20.724,12.222994,2047.916,1492.576475,632.177,268.919877,601.777,692.160295,841.926,577.835704,473.67,121.015106,146.001,143.3632,390.101,99.664564
1998-08-05,3745.704526,712.576575,3033.127952,951.009,242.967583,271.944,115.681442,20.609,12.155168,2041.218,1487.694791,625.028,265.878786,602.528,693.02409,831.386,570.601828,461.701,117.957218,144.587,141.974747,382.681,97.768873
1998-08-06,3825.684184,707.096495,3118.587689,960.554,245.406178,336.989,143.35074,22.753,13.419697,2036.93,1484.569581,738.412,314.110865,603.627,694.288154,825.277,566.409062,468.575,119.713415,143.276,140.687433,406.01,103.729059
1998-08-07,3893.022551,701.742151,3191.2804,974.014,248.844993,382.58,162.744558,29.468,17.380197,2040.262,1486.998033,803.58,341.832485,605.985,697.000311,821.224,563.627383,483.3,123.475417,140.656,138.114768,442.315,113.004405
1998-08-08,3890.757418,694.855883,3195.901536,981.151,250.668382,392.177,166.826997,31.539,18.601671,2040.727,1487.336937,796.936,339.006214,607.181,698.375943,813.74,558.490919,477.315,121.946345,138.874,136.364963,442.842,113.139046
1998-08-09,3875.671361,688.175679,3187.495682,986.539,252.04493,395.957,168.43496,30.859,18.200607,2040.98,1487.52133,778.212,331.041268,607.682,698.95219,806.107,553.252193,467.668,119.481691,137.406,134.923486,437.674,111.818704
1998-08-10,3854.014203,683.699574,3170.31463,991.163,253.226288,397.394,169.046241,28.06,16.54976,2037.395,1484.908486,754.429,320.924289,607.82,699.110917,802.056,550.471886,456.76,116.694872,135.679,133.227688,429.983,109.853777
1998-08-11,3846.713219,697.349353,3149.363866,995.78,254.405858,394.198,167.686705,25.132,14.822828,2030.963,1480.22067,728.669,309.96632,609.028,700.500351,823.445,565.151713,446.24,114.00718,134.63,132.19764,421.764,107.753954
1998-08-12,3851.528979,715.510927,3136.018052,997.119,254.747951,389.747,165.793307,24.6,14.509055,2033.51,1482.076993,703.457,299.241463,610.997,702.765083,847.884,581.924834,435.803,111.340694,136.044,133.586093,413.112,105.543506
1998-08-13,3829.782533,715.998441,3113.784092,992.696,253.617945,383.616,163.185259,23.509,13.865585,2030.126,1479.610642,675.737,287.449735,612.573,704.577789,849.716,583.182183,424.86,108.544932,135.26,132.816258,402.891,102.932204
1998-08-14,3805.135386,714.491717,3090.643668,985.043,251.662726,375.639,159.791947,21.42,12.633495,2028.739,1478.599759,648.521,275.872403,613.64,705.805046,848.422,582.294078,414.299,105.846766,134.63,132.19764,393.103,100.431527
1998-08-15,3781.841856,712.088912,3069.752944,975.36,249.188874,370.701,157.691386,19.892,11.732282,2028.939,1478.745525,622.955,264.996959,614.191,706.438803,846.047,580.664053,403.804,103.165461,133.843,131.424859,382.778,97.793655
1998-08-16,3752.78206,704.2396,3048.542459,965.856,246.760754,366.016,155.698448,21.294,12.55918,2026.082,1476.663266,597.528,254.180643,614.223,706.475609,835.659,573.534499,393.903,100.635914,133.11,130.705102,374.069,95.568644
1998-08-17,3713.205245,694.001766,3019.203479,955.879,244.21179,361.391,153.731033,19.728,11.635555,2017.134,1470.141722,570.818,242.818557,613.53,705.678525,823.14,564.942384,383.613,98.006984,131.434,129.059382,363.934,92.979314
1998-08-18,3674.40782,683.923347,2990.484473,945.952,241.675601,355.966,151.423309,19.592,11.555342,2004.962,1461.27044,550.139,234.021979,612.536,704.535232,811.53,556.974139,373.594,95.447289,129.285,126.949208,354.446,90.555282
1998-08-19,3637.896062,676.18309,2961.712972,935.938,239.117184,349.765,148.785484,20.579,12.137474,1991.345,1451.346002,530.384,225.618459,611.438,703.272319,801.753,550.263929,364.76,93.190344,128.236,125.91916,345.406,88.245707
1998-08-20,3605.030023,674.542276,2930.487747,925.113,236.35157,343.443,146.096187,22.869,13.488113,1974.513,1439.078386,509.92,216.913339,610.209,701.858731,798.315,547.904341,355.766,90.892521,128.968,126.637935,335.868,85.8089
1998-08-21,3570.587316,669.52245,2901.064866,915.082,233.78881,336.484,143.135919,24.151,14.244236,1959.34,1428.019894,491.396,209.03347,608.951,700.411786,791.898,543.500187,347.443,88.766127,128.341,126.022263,327.475,83.664623
1998-08-22,3537.550574,661.373745,2876.176829,905.118,231.243167,326.452,138.868437,21.879,12.904212,1955.207,1425.007652,473.58,201.454775,607.325,698.541571,782.277,536.897044,339.669,86.779995,126.767,124.476701,318.521,81.377019
1998-08-23,3514.743633,653.907058,2860.836575,896.271,228.9829,321.793,136.886559,21.619,12.750865,1949.94,1421.16892,467.349,198.804189,606.223,697.274057,773.644,530.971992,334.38,85.42874,125.197,122.935066,311.332,79.540345
1998-08-24,3532.851421,646.451908,2886.399514,892.105,227.918554,342.232,145.581044,19.195,11.321192,1947.469,1419.367989,502.31,213.676144,607.268,698.47601,765.633,525.473834,344.339,87.973105,123.204,120.978073,321.294,82.085476
1998-08-25,3520.518823,641.773762,2878.745061,883.469,225.712194,342.999,145.907316,17.621,10.392848,1942.397,1415.671378,500.021,212.702433,607.41,698.639338,762.116,523.060026,343.12,87.66167,120.898,118.713736,321.186,82.057884
1998-08-26,3501.067099,638.248715,2862.818384,874.844,223.508644,336.38,143.091679,17.779,10.486036,1933.558,1409.229276,490.08,208.473661,608.944,700.403735,759.827,521.489026,340.052,86.877845,118.908,116.759689,316.057,80.747507
1998-08-27,3481.859125,639.624689,2842.234435,866.057,221.263707,328.873,139.898299,17.77,10.480728,1914.789,1395.549923,477.495,203.120166,613.842,706.037385,763.181,523.790963,337.354,86.188549,117.965,115.833726,311.94,79.695679
1998-08-28,3468.169823,647.005654,2821.164169,856.857,218.913254,319.39,135.864354,17.28,10.191727,1901.692,1386.004475,464.03,197.39233,616.275,708.835807,772.961,530.503231,334.686,85.506918,118.646,116.502423,307.085,78.455304
1998-08-29,3451.180848,647.627076,2803.553772,848.226,216.708171,311.002,132.296208,19.398,11.440921,1893.925,1380.343676,452.745,192.591837,615.584,708.041023,773.194,530.663145,332.259,84.886858,119.116,116.963931,302.348,77.245076
1998-08-30,3427.281193,642.640681,2784.640512,838.177,214.140813,308.381,131.181268,19.156,11.29819,1883.283,1372.587499,443.066,188.474517,615.132,707.521136,765.777,525.572665,326.87,83.510055,119.222,117.068016,297.189,75.927034
1998-08-31,3398.925944,639.177907,2759.748038,828.431,211.650866,298.898,127.147324,18.9,11.147201,1870.483,1363.258513,430.106,182.961501,614.37,706.644688,760.507,521.955727,322.24,82.327164,119.379,117.22218,292.037,74.610781
1998-09-01,3373.828402,637.824838,2736.003564,823.566,210.407936,289.527,123.161022,18.042,10.641154,1858.573,1354.578184,416.71,177.263017,613.47,705.609513,759.135,521.014088,317.128,81.02113,118.96,116.81075,286.991,73.321609
1998-09-02,3348.537814,635.63677,2712.901044,821.816,209.960839,280.74,119.423146,20.235,11.934583,1843.789,1343.803206,403.643,171.704485,612.508,704.503027,756.771,519.391613,312.069,79.728636,118.384,116.245156,281.204,71.843123
1998-09-03,3331.755613,630.98091,2700.774703,816.496,208.601664,283.892,120.763966,20.144,11.880911,1833.777,1336.50619,397.767,169.204911,611.741,703.620828,750.963,515.405432,308.67,78.860246,117.702,115.575478,279.219,71.335987
1998-09-04,3300.000252,623.207091,2676.793161,807.27,206.244569,275.244,117.085219,19.011,11.212669,1818.303,1325.228321,389.119,165.526164,611.197,702.995122,742.409,509.534599,305.236,77.982914,115.764,113.672492,276.018,70.518183
1998-09-05,3259.852752,614.015454,2645.837299,793.89,202.826193,264.071,112.33237,15.813,9.326492,1801.054,1312.656784,377.834,160.725672,609.988,701.604538,731.566,502.092767,301.184,76.947693,113.982,111.922687,271.71,69.417558
1998-09-06,3235.878546,609.739167,2626.139379,784.076,200.318873,258.105,109.794512,15.724,9.273999,1786.104,1301.76082,372.753,158.56428,608.701,700.124238,727.138,499.053715,298.463,76.252521,112.722,110.685452,274.186,70.050136
1998-09-07,3223.566027,612.573136,2610.992891,775.731,198.186859,256.033,108.91311,17.424,10.276658,1769.163,1289.413762,375.482,159.725162,607.55,698.800365,731.715,502.195029,296.649,75.789073,112.409,110.378107,273.551,69.887904
1998-09-08,3207.804324,609.963746,2597.840578,768.412,196.316971,260.875,110.972834,18.194,10.730803,1750.408,1275.744611,381.175,162.14689,605.993,697.009513,729.039,500.358421,293.445,74.970502,111.622,109.605325,273.788,69.948453
1998-09-09,3181.792851,606.062653,2575.730197,760.816,194.376315,254.553,108.283537,19.284,11.373684,1733.883,1263.700745,376.357,160.097375,604.41,695.188756,725.378,497.845781,288.892,73.807284,110.208,108.216872,269.694,68.902502
1998-09-10,3158.655528,601.622678,2557.03285,755.238,192.951225,246.602,104.901285,21.035,12.406422,1720.84,1254.194655,371.545,158.050413,602.706,693.228825,720.185,494.28169,286.188,73.116455,109.316,107.340988,266.88,68.18357
1998-09-11,3136.629569,596.878931,2539.750637,747.104,190.873118,243.858,103.734023,22.556,13.303506,1710.221,1246.455241,366.238,155.792884,600.702,690.923836,715.146,490.823294,280.534,71.671948,108.007,106.055638,262.232,66.99608
1998-09-12,3109.653994,591.749519,2517.904475,740.426,189.166996,237.684,101.107684,24.123,14.227721,1697.276,1237.020575,355.088,151.049819,598.742,688.669456,708.349,486.158336,276.5,70.641326,107.534,105.591183,258.415,66.020898
1998-09-13,3084.553267,587.033879,2497.519389,736.246,188.099073,230.124,97.891758,26.185,15.443887,1686.546,1229.200262,342.611,145.742265,596.797,686.432329,701.853,481.699962,272.771,69.688626,107.272,105.333917,254.502,65.021189
1998-09-14,3057.976701,581.802795,2476.173905,732.32,187.096043,222.478,94.639249,28.261,16.66831,1669.291,1216.624352,330.139,140.436839,598.064,687.889624,694.905,476.931369,269.685,68.900203,106.801,104.871426,250.189,63.919286
1998-09-15,3049.33442,576.825428,2472.508992,731.778,186.957571,224.089,95.324547,28.149,16.602252,1649.975,1202.546329,336.472,143.130815,601.761,692.141892,687.876,472.107184,280.823,71.745783,106.645,104.718245,250.739,64.059803
1998-09-16,3112.620205,577.865261,2534.754944,738.406,188.650919,259.307,110.305827,33.79,19.929308,1637.43,1193.403195,396.886,168.830145,612.011,703.93138,688.866,472.786646,317.087,81.010655,107.012,105.078614,268.876,68.693516
1998-09-17,3205.857186,601.203056,2604.65413,749.544,191.496499,275.872,117.352362,35.608,21.001563,1642.204,1196.882615,430.106,182.961501,635.058,730.439901,715.446,491.029191,350.671,89.59083,112.201,110.173865,293.282,74.928858
1998-09-18,3235.337761,616.051926,2619.285834,752.805,192.329633,274.731,116.866996,32.946,19.431518,1642.363,1196.998498,427.796,181.978857,648.09,745.429229,734.011,503.770834,353.757,90.379253,114.347,112.281093,296.973,75.87185
1998-09-19,3243.23568,618.82014,2624.41554,753.68,192.553181,274.861,116.922296,33.219,19.592533,1640.497,1195.638507,426.83,181.567933,654.429,752.720309,737.216,505.970508,351.537,89.812079,114.926,112.849632,295.943,75.608701
1998-09-20,3244.009109,619.125699,2624.88341,753.494,192.505661,276.15,117.47062,27.86,16.4318,1642.193,1196.874598,425.181,180.86647,657.417,756.157089,737.139,505.917661,349.104,89.190486,115.291,113.208038,295.074,75.386686
1998-09-21,3252.458213,619.911696,2632.546517,753.26,192.445878,281.01,119.538001,27.094,15.980014,1643.342,1197.71202,431.69,183.635314,659.336,758.364311,738.134,506.600556,348.798,89.112308,115.396,113.31114,296.53,75.758671
